"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.337668276E1,1.331176162E0,-1.604115129E0,9.054870605E0
1.338668038E1,1.262941360E0,-1.529894829E0,8.220491409E0
1.339666015E1,1.517923832E0,-1.557428241E0,7.766790390E0
1.340666207E1,1.656787634E0,-1.436521053E0,7.818265438E0
1.341670826E1,2.504334927E0,-1.607706428E0,8.268375397E0
1.342671219E1,2.590526342E0,-1.993172884E0,8.983044624E0
1.343668223E1,2.667140722E0,-2.640804529E0,9.903614998E0
1.344672876E1,2.671929121E0,-3.232172251E0,1.148378849E1
1.345667761E1,2.972401381E0,-3.628412724E0,1.301368332E1
1.346671592E1,3.296815634E0,-3.550601006E0,1.418564510E1
1.347667042E1,3.643975019E0,-3.341108561E0,1.470877838E1
1.348667423E1,3.722983599E0,-3.338714361E0,1.459385681E1
1.349666242E1,3.982754469E0,-3.137601376E0,1.437598419E1
1.350673003E1,3.994725466E0,-2.910152197E0,1.328781986E1
1.351671384E1,3.063380957E0,-3.222595453E0,1.277306652E1
1.352672523E1,2.517503023E0,-3.608062029E0,1.286284828E1
1.353672123E1,3.226186752E0,-4.232948780E0,1.235767174E1
1.354666365E1,4.016273499E0,-5.120000362E0,1.174954510E1
1.355669330E1,4.786009312E0,-5.348646641E0,1.095107841E1
1.356666615E1,5.092466831E0,-4.622006416E0,1.067574501E1
1.357666461E1,4.296394825E0,-3.415328741E0,1.151611042E1
1.358668573E1,2.792836189E0,-2.675520420E0,1.226070690E1
1.359668080E1,1.540668845E0,-2.626439333E0,1.259469795E1
1.360673373E1,1.132457376E0,-2.815581083E0,1.163103199E1
1.361666961E1,1.185129881E0,-2.742558002E0,1.031422138E1
1.362667596E1,9.253589511E-1,-2.396595955E0,1.169567490E1
1.363671600E1,1.367089152E0,-2.291250944E0,1.347217274E1
1.364672300E1,1.302445769E0,-2.706645012E0,1.340872669E1
1.365667300E1,9.576807022E-1,-2.721010208E0,1.341471195E1
1.366672588E1,8.750807047E-1,-2.456450939E0,1.476863289E1
1.367666723E1,1.544260144E0,-1.995567083E0,1.577419758E1
1.368666684E1,1.993172884E0,-1.698686123E0,1.501523590E1
1.369665973E1,2.044648170E0,-1.595735431E0,1.426345634E1
1.370666434E1,2.059013367E0,-1.799242616E0,1.373433781E1
1.371665815E1,1.189918280E0,-2.193088770E0,1.451005936E1
1.372672261E1,-2.214636505E-1,-2.057816267E0,1.574187660E1
1.373666376E1,-1.714248419E0,-2.092532396E0,1.644098282E1
1.374666892E1,-1.865083098E0,-2.244564056E0,1.695214462E1
1.375670538E1,-5.698199868E-1,-1.890222192E0,1.730409241E1
1.376668850E1,3.471592367E-1,-1.385045648E0,1.797566605E1
1.377667580E1,4.309563041E-1,-1.175553083E0,1.763329506E1
1.378666142E1,-1.424549967E-1,-1.751358509E0,1.631169701E1
1.379671673E1,-1.139639974E0,-2.541445017E0,1.562096882E1
1.380677650E1,-1.434126854E0,-2.213439465E0,1.686595345E1
1.381669588E1,-5.877765417E-1,-1.357512355E0,1.850598145E1
1.382667623E1,1.001973391E0,-5.793967843E-1,1.794573975E1
1.383670680E1,2.421735048E0,-1.209071875E-1,1.574666500E1
1.384667461E1,2.861071110E0,7.038952708E-1,1.370201588E1
1.385667334E1,2.825158119E0,1.024718285E0,1.310107136E1
1.386671296E1,2.791639090E0,8.379706144E-1,1.338837624E1
1.387666903E1,2.612074137E0,5.171475410E-1,1.395340729E1
1.388671369E1,2.349909067E0,1.054645896E0,1.398932076E1
1.389667223E1,2.214636564E0,1.657984734E0,1.249892998E1
1.390666657E1,2.427720547E0,1.977610588E0,1.013465595E1
1.391670942E1,2.767697096E0,3.013102770E0,6.151901245E0
1.392667373E1,2.917334795E0,4.127603531E0,4.438849926E0
1.393672496E1,2.995146275E0,4.589684486E0,5.558139324E0
1.394667076E1,3.637989521E0,4.693832397E0,7.058106422E0
1.395673846E1,3.165134668E0,4.495113850E0,8.816647530E0
1.396673896E1,2.838326216E0,3.685873508E0,8.588001251E0
1.397672250E1,2.748543501E0,3.122039080E0,1.150174522E1
1.398671523E1,2.133233786E0,3.168725967E0,1.251568985E1
1.399671350E1,2.019509077E0,2.813186884E0,1.212423706E1
1.400673157E1,1.037886381E0,2.363077164E0,9.375694275E0
1.401669238E1,-6.536170840E-1,2.054224968E0,4.527435303E0
1.402667484E1,-1.938106298E0,1.929726601E0,1.337161660E0
1.403683053E1,-2.029085875E0,1.968033791E0,-5.626374111E-2
1.404672138E1,-2.779668093E0,2.291250944E0,1.197100850E-3
1.405666988E1,-2.785653591E0,1.906981707E0,2.070984542E-1
1.406671700E1,-1.966836691E0,2.343923569E0,1.206677675E0
1.407671373E1,-1.013944387E0,3.107673883E0,2.772485495E0
1.408672246E1,1.699883193E-1,4.356249809E0,4.528632641E0
1.409672576E1,2.667140722E0,5.161899090E0,7.126341343E0
1.410667480E1,4.091690540E0,5.391742229E0,1.049139214E1
1.411666511E1,4.780023575E0,5.355829239E0,1.514811420E1
1.412672557E1,4.114435673E0,4.838681698E0,1.604474258E1
1.413667388E1,1.805228114E0,3.991134167E0,1.458188534E1
1.414668415E1,2.992752194E-2,3.414131641E0,1.380257320E1
1.415673680E1,-1.025915384E0,3.323152065E0,1.262701988E1
1.416733334E1,-1.417367458E0,3.213018656E0,9.771934509E0
1.417673965E1,-2.561795712E-1,3.931279182E0,5.093664169E0
1.418666184E1,1.228225470E0,4.484339714E0,1.025915384E0
1.419672219E1,9.085995555E-1,4.109647274E0,-1.350329757E0
1.420669026E1,-1.078587890E0,3.402160645E0,-2.190694571E0
1.421665653E1,-2.820369720E0,2.115277290E0,-2.018311977E0
1.422664830E1,-2.936488390E0,2.416946650E0,-6.811503768E-1
1.423669215E1,-2.280477047E0,4.200626850E0,1.510741234E0
1.424664246E1,-1.176750183E0,5.476736546E0,3.836708307E0
1.425669357E1,6.464344859E-1,6.864176273E0,5.849034786E0
1.426665053E1,1.939303398E0,7.031770229E0,6.669048786E0
1.427664546E1,1.380257249E0,6.782773495E0,6.587646008E0
1.428664488E1,4.764461517E-1,6.291962147E0,4.575319290E0
1.429664250E1,-8.319851160E-1,2.806004286E0,7.745242715E-1
1.430669157E1,-1.532289028E0,2.234987259E0,-6.572083831E-1
1.431664403E1,-2.096123695E0,3.296815634E0,-1.276109457E0
1.432669607E1,-2.085349798E0,4.946420670E0,-1.430535555E0
1.433664572E1,-1.491587639E0,5.634753704E0,-9.157821536E-1
1.434664253E1,-1.988384485E0,5.556941986E0,1.037886381E0
1.435666296E1,-2.674323320E0,5.163095951E0,2.967612982E0
1.436666926E1,-1.525106430E0,4.116829872E0,3.833117008E0
1.437673015E1,-8.020575345E-2,4.378994942E0,3.400963545E0
1.438668042E1,8.798691034E-1,5.487510204E0,3.300406933E0
1.439667703E1,4.333505034E-1,5.710171223E0,3.954024076E0
1.440669734E1,6.943184882E-2,5.307945251E0,4.581305027E0
1.441668165E1,-3.651157618E-1,5.137956619E0,4.671087742E0
1.442666761E1,-1.039083481E0,5.102043629E0,3.506308317E0
1.443666838E1,-9.385270476E-1,5.737704277E0,3.818751574E-1
1.444666826E1,2.525882721E-1,6.598419666E0,-1.540668845E0
1.445668919E1,1.403002143E0,7.115567684E0,-5.279214978E-1
1.446760873E1,1.744175911E0,7.773972988E0,1.502361536E0
1.447666972E1,1.163581967E0,7.951143742E0,3.044227362E0
1.448666961E1,3.699041605E-1,7.912836552E0,3.867832899E0
1.449667573E1,-2.082955539E-1,8.517372131E0,4.171896458E0
1.450694915E1,2.106897533E-1,8.458714485E0,2.869450808E0
1.451667042E1,5.566518903E-1,7.860164165E0,1.532289088E-1
1.452669438E1,4.189853072E-1,7.316680431E0,-1.399410844E0
1.453667265E1,2.142810524E-1,7.301117897E0,-4.656722248E-1
1.454667092E1,4.489128292E-1,7.407660007E0,1.572990537E0
1.455669453E1,6.727706790E-1,7.454347134E0,3.052607059E0
1.456667096E1,8.128314614E-1,7.826645374E0,3.843890905E0
1.457675780E1,4.752490520E-1,8.732851028E0,3.731363297E0
1.458668215E1,9.780313969E-1,8.797493935E0,2.644395828E0
1.459667403E1,9.540894032E-1,8.353369713E0,1.549048543E0
1.460669288E1,8.990227580E-1,8.248024940E0,-3.256114423E-1
1.461669038E1,1.533486247E0,8.277952194E0,-1.337161660E0
1.462666634E1,1.365892053E0,8.210914612E0,-2.242169857E0
1.463667046E1,7.098808289E-1,7.809885979E0,-1.857900500E0
1.464667223E1,-7.900865376E-2,7.536946774E0,-6.272808313E-1
1.465674119E1,-7.206547260E-1,7.399280548E0,8.463503122E-1
1.466669111E1,-1.023521185E0,7.507019520E0,1.978807688E0
1.467666530E1,-1.143231273E0,7.143100739E0,3.477577925E0
1.468665807E1,-1.340752959E0,6.803123951E0,5.045780182E0
1.469667123E1,-1.456871748E0,6.736086369E0,5.570110321E0
1.470673130E1,-1.083376288E0,6.550535679E0,5.008669853E0
1.471671315E1,-5.051765442E-1,6.827065945E0,2.970007181E0
1.472673719E1,-1.831564307E-1,7.455543995E0,7.912836671E-1
1.473672665E1,3.112462163E-2,7.468712330E0,-8.487445116E-1
1.474672365E1,4.548983276E-2,6.833051682E0,-1.332373261E0
1.475667176E1,-5.398924947E-1,6.330269337E0,-6.655880809E-1
1.476671807E1,-6.715735793E-1,6.320692539E0,8.319851160E-1
1.477675184E1,-1.077390760E-1,6.734889507E0,2.407369852E0
1.478668553E1,1.005564705E-1,7.529764175E0,3.554192305E0
1.479668003E1,5.805938840E-1,8.033743858E0,4.007893562E0
1.480669957E1,1.168370485E0,8.259995461E0,3.695450306E0
1.481673007E1,1.662773132E0,8.508993149E0,2.952050686E0
1.482667480E1,1.825578809E0,8.118738174E0,1.625662923E0
1.483666838E1,1.441309452E0,7.444770336E0,-2.442085743E-1
1.484668792E1,1.059434295E0,7.056909561E0,-2.106897593E0
1.485745984E1,9.684545994E-1,6.831854343E0,-3.192667961E0
1.486666569E1,1.052251697E0,6.762422562E0,-3.591302633E0
1.487665626E1,5.913678408E-1,7.158663273E0,-2.865859509E0
1.488665176E1,3.579331636E-1,7.577648163E0,-1.125274777E0
1.489664273E1,5.518634915E-1,7.608773232E0,1.195903778E0
1.490664876E1,4.740519226E-1,7.602787495E0,3.263296843E0
1.491668192E1,1.939303428E-1,8.015787125E0,4.674678802E0
1.492668080E1,2.681505978E-1,8.033743858E0,5.012261391E0
1.493664565E1,2.669534981E-1,7.422025204E0,4.763264179E0
1.494665007E1,1.357512355E0,6.580463409E0,1.222239971E0
1.495664765E1,1.978807688E0,6.448782444E0,-1.144428372E0
1.496668049E1,1.438915253E0,6.815094948E0,-2.792836189E0
1.497666426E1,8.978256583E-1,7.717709064E0,-3.315969467E0
1.498664557E1,1.159990668E0,7.966706276E0,-2.201468468E0
1.499664396E1,7.900865674E-1,7.566874504E0,-6.584054977E-2
1.500669869E1,2.346317619E-1,6.574477673E0,1.053448796E0
1.501667823E1,-2.932897210E-1,5.778405666E0,8.044517636E-1
1.502668146E1,1.376665980E-1,5.133168221E0,1.089361757E-1
1.503667772E1,1.292868853E-1,5.444414616E0,-5.494692922E-1
1.504667907E1,-2.466027737E-1,6.430825710E0,-5.997475386E-1
1.505673476E1,5.147533491E-2,6.812700748E0,6.919242740E-1
1.506667272E1,5.686228871E-1,6.161478043E0,2.579752445E0
1.507672365E1,2.262520641E-1,5.701791286E0,3.463212729E0
1.508672046E1,-3.758896589E-1,5.869385242E0,3.444059134E0
1.509667938E1,2.992752194E-1,5.457582951E0,2.756923199E0
1.510670315E1,5.590460896E-1,4.825513363E0,1.571793437E0
1.511666607E1,1.352723986E-1,4.633977413E0,-7.074866295E-1
1.512667592E1,-3.998316824E-1,5.287594318E0,-3.351882458E0
1.513671780E1,-5.949591398E-1,5.436035156E0,-2.436100245E0
1.514674311E1,-9.313444495E-1,5.477933407E0,3.148375154E-1
1.515667496E1,-1.182735682E0,5.815515995E0,2.468421936E0
1.516671496E1,-6.212953329E-1,5.464765549E0,2.509123325E0
1.517670523E1,-5.171475410E-1,4.709394932E0,1.917755604E0
1.518671599E1,-5.973533392E-1,4.194641590E0,1.154005170E0
1.519674715E1,-6.045359373E-1,4.861426353E0,-8.140285611E-1
1.520670626E1,-4.860229492E-1,5.742492676E0,-2.685097218E0
1.521667280E1,-1.693897724E0,6.013037682E0,-3.169923067E0
1.522667665E1,-3.725377798E0,5.547365189E0,-2.018311977E0
1.523666642E1,-3.898957491E0,4.244919777E0,7.709329724E-1
1.524667857E1,-3.293224335E0,3.731363297E0,4.419696331E0
1.525673165E1,-2.839523315E0,4.468777657E0,6.491878033E0
1.526672765E1,-1.746570110E0,5.278017521E0,4.007893562E0
1.527666392E1,-1.956062794E0,5.761646271E0,2.183511972E0
1.528672169E1,-2.379836559E0,5.736507416E0,1.836352706E0
1.529665819E1,-3.090914488E0,4.851849556E0,3.232172251E0
1.530673119E1,-3.195062160E0,3.712209702E0,4.912901878E0
1.531666422E1,-2.838326216E0,3.430891037E0,6.466738701E0
1.532672507E1,-2.347514868E0,3.937264681E0,7.472303391E0
1.533666715E1,-2.159569979E0,4.894945145E0,7.322665691E0
1.534671726E1,-1.814804912E0,5.525817394E0,6.254851818E0
1.535672649E1,-1.401805043E0,5.340266705E0,4.702212334E0
1.536666138E1,-1.268926859E0,4.279635429E0,3.649960518E0
1.537667546E1,-2.024297476E0,2.725798607E0,2.632424831E0
1.538668880E1,-3.274070740E0,6.584054828E-1,1.361103654E0
1.539672980E1,-4.302380562E0,-1.033097982E0,1.240196466E0
1.540673172E1,-4.226963043E0,-1.719036818E0,2.742558002E0
1.541671573E1,-3.373430252E0,-1.883039594E0,6.427234650E0
1.542669819E1,-2.479195833E0,-1.167173386E0,1.094868469E1
1.543667123E1,1.173158810E-1,2.334346622E-1,1.319324875E1
1.544667465E1,1.191115379E0,1.612494826E0,1.296101093E1
1.545667826E1,3.579331636E-1,2.890998602E0,1.116655636E1
1.546669434E1,-1.053448766E-1,2.851494312E0,9.107542992E0
1.547666476E1,-4.656722248E-1,1.315613866E0,8.276755333E0
1.548671849E1,-1.482010841E0,4.632780254E-1,8.245630264E0
1.549672142E1,-1.704671621E0,4.800374508E-1,1.023042393E1
1.550673153E1,-2.868253708E0,1.771709204E0,1.296340466E1
1.551673788E1,-1.567005038E0,3.099294186E0,1.314536476E1
1.552668676E1,-5.243301988E-1,3.544615507E0,1.178904915E1
1.553666461E1,-8.367735147E-1,3.071760893E0,1.304839897E1
1.554672542E1,-2.814383984E0,1.818396211E0,1.634401703E1
1.555667526E1,-5.407304764E0,-2.035071515E-2,1.902791786E1
1.556684092E1,-2.139219284E0,3.854664862E-1,1.933317947E1
1.557666896E1,-2.139219284E0,3.854664862E-1,1.933317947E1
1.558671969E1,-2.070984542E-1,4.553771496E0,1.572152519E1
1.559674799E1,3.284844637E0,6.065710068E0,1.666603851E1
1.560666107E1,4.788403511E-1,5.816712856E0,1.720353699E1
1.561672292E1,-6.356605291E-1,3.068169594E0,1.876096535E1
1.562780738E1,-3.551798105E0,3.854664862E-1,2.095884132E1
1.563673484E1,-4.639962673E0,-1.747767210E0,2.245402145E1
1.564673080E1,-3.422511339E0,-3.003525972E0,2.426882553E1
1.565674299E1,-2.018311977E0,-1.622071624E0,2.371337128E1
1.566666380E1,-6.931213737E-1,4.656722248E-1,2.050992966E1
1.567666988E1,1.049857497E0,1.789665818E0,1.750640297E1
1.568671565E1,1.793257117E0,2.738966703E0,1.494340992E1
1.569671819E1,3.096899986E0,3.930082083E0,1.230499935E1
1.570670084E1,3.008314371E0,4.590881824E0,1.109832191E1
1.571667099E1,2.280477047E0,4.516661644E0,1.286643982E1
1.572673576E1,1.509544134E0,4.047398090E0,1.628176880E1
1.573666284E1,4.297592044E-1,3.295618534E0,1.869871521E1
1.574666515E1,-2.370259613E-1,2.276885748E0,1.932599640E1
1.575667419E1,-3.339911401E-1,1.042674899E0,1.914523315E1
1.576671749E1,-6.189011335E-1,3.830722719E-2,1.991616631E1
1.577668872E1,-8.200140595E-1,-3.986345828E-1,2.035430527E1
1.578671511E1,-8.906430602E-1,-2.154781483E-2,1.951753235E1
1.579666442E1,-6.189011335E-1,4.680664241E-1,1.791341782E1
1.580679072E1,1.244984865E-1,1.018732786E0,1.607227516E1
1.581671838E1,7.074866295E-1,1.723825216E0,1.357033539E1
1.582673949E1,7.553706169E-1,2.120065689E0,1.135210705E1
1.583666299E1,9.062053561E-1,2.693476915E0,1.016697788E1
1.584676188E1,9.145850539E-1,3.239354849E0,1.069011021E1
1.585667615E1,3.136404157E-1,2.996343374E0,1.129344940E1
1.586666811E1,-2.154781483E-2,2.243366957E0,1.149695683E1
1.587683365E1,1.759738177E-1,1.461660147E0,1.164659405E1
1.588668842E1,4.620809257E-1,6.093243361E-1,1.141435623E1
1.589667499E1,3.950432837E-1,8.379706182E-3,1.101332760E1
1.590668672E1,2.394201756E-1,1.065419763E-1,1.027351952E1
1.591672669E1,9.409212470E-1,7.038952708E-1,1.023760605E1
1.592666588E1,-1.795651205E-2,1.628057212E-1,1.076672459E1
1.593671349E1,-1.199495077E0,-5.674257874E-1,1.097023201E1
1.594667342E1,-1.601720929E0,-1.575384736E0,1.049857426E1
1.595672746E1,-1.575384736E0,-2.941276789E0,1.147181702E1
1.596666672E1,-1.296460271E0,-2.683900118E0,1.395101357E1
1.597666703E1,-7.230489254E-1,-2.518700123E0,1.366011810E1
1.598671742E1,7.302315235E-1,-1.831564307E0,1.195903778E1
1.599667819E1,1.578976035E0,-1.309628367E0,1.199135876E1
1.600667169E1,1.927332401E0,-1.819593310E-1,1.410424232E1
1.601671642E1,3.375824451E0,7.625532150E-1,1.455076122E1
1.602673719E1,4.458003521E0,8.535329103E-1,1.439394093E1
1.603668534E1,4.182670593E0,5.674257874E-1,1.457949162E1
1.604666638E1,2.640804529E0,-8.499415964E-2,1.386841297E1
1.605671988E1,1.601720929E0,-8.032546639E-1,1.286045456E1
1.606671334E1,1.628057122E0,-1.069011092E0,1.256117916E1
1.607666919E1,1.698686123E0,-6.560112834E-1,1.216613579E1
1.608672811E1,1.248576164E0,-1.795651205E-2,1.151970100E1
1.609665926E1,1.063025594E0,3.280056417E-1,1.083615685E1
1.610671761E1,1.382651448E0,4.752490520E-1,1.065180302E1
1.611666661E1,1.405396342E0,1.783680320E-1,1.071764374E1
1.612670988E1,1.228225470E0,-3.375824392E-1,1.132936287E1
1.613665626E1,1.480813742E0,-5.566518903E-1,1.196861458E1
1.614674365E1,1.060631394E0,-7.613561153E-1,1.220085144E1
1.615666672E1,1.274912357E0,-1.576581836E0,1.272757626E1
1.616670211E1,1.683123827E0,-1.750161409E0,1.325190639E1
1.617665726E1,1.112106681E0,-1.326387763E0,1.317050362E1
1.618670549E1,1.663970202E-1,-9.074024558E-1,1.349731255E1
1.619667084E1,5.554547906E-1,-6.811503768E-1,1.370800209E1
1.620670849E1,6.117185354E-1,-7.362170219E-1,1.279940224E1
1.621665903E1,-4.896142483E-1,-1.151610970E0,1.187763500E1
1.622685311E1,5.135562420E-1,-2.413355350E0,1.122760868E1
1.623666776E1,2.658761024E0,-3.118447781E0,1.050336266E1
1.624666046E1,2.461239338E0,-2.366668463E0,1.170764637E1
1.625667119E1,4.055777550E0,-3.477577925E0,1.369722748E1
1.626667784E1,5.013458252E0,-4.622006416E0,1.700960541E1
1.627673284E1,4.934449673E0,-4.680664539E0,2.014840508E1
1.628667122E1,4.631583214E0,-4.979939461E0,2.105580711E1
1.629666461E1,3.902548790E0,-5.084087372E0,2.010530853E1
1.630671853E1,3.234566450E0,-4.431667328E0,1.718079185E1
1.631666368E1,2.311601639E0,-3.457227230E0,1.354519653E1
1.632667338E1,1.320402265E0,-2.790441990E0,1.061708736E1
1.633666611E1,1.935712099E0,-2.102109194E0,8.876502991E0
1.634667626E1,2.163161278E0,-1.325190663E0,8.098387718E0
1.635667192E1,1.503558636E0,-1.090558887E0,8.759186745E0
1.636666246E1,6.907271743E-1,-2.008735180E0,1.129225254E1
1.637666615E1,5.015852451E-1,-3.021482468E0,1.513374901E1
1.638671811E1,1.622071624E0,-3.551798105E0,1.722628212E1
1.639672772E1,3.149572372E0,-4.820724964E0,1.643499756E1
1.640666853E1,1.956062794E0,-3.731363297E0,1.709938812E1
1.641667726E1,2.096123695E0,-3.186682463E0,1.693897629E1
1.642668461E1,2.694674015E0,-3.805583715E0,1.572990513E1
1.643699380E1,3.438073635E0,-4.062960148E0,1.444661331E1
1.644668249E1,3.392583847E0,-3.507505417E0,1.400967121E1
1.645683534E1,3.684676409E0,-3.214215755E0,1.431852341E1
1.646671603E1,2.910152197E0,-2.947262287E0,1.500326538E1
1.647669153E1,3.739742994E0,-3.542221308E0,1.448851204E1
1.648667215E1,4.255693436E0,-3.793612480E0,1.340393829E1
1.649666007E1,3.766079187E0,-3.699041605E0,1.182256794E1
1.651385553E1,4.923676014E0,-3.341108561E0,8.671798706E0
1.652671130E1,5.442020416E0,-2.401384354E0,8.947132111E0
1.653666169E1,2.995146275E0,-7.936778665E-1,9.674968719E0
1.654673445E1,1.592144132E0,-2.980781198E-1,9.548076630E0
1.655668803E1,1.383848548E0,-1.027112484E0,8.049305916E0
1.656667449E1,-3.338714361E0,-2.333149672E0,7.441178799E0
1.657666999E1,-6.224924326E-1,-2.632424831E0,7.301117897E0
1.658671215E1,2.494758129E0,-1.483207941E0,8.145073891E0
1.659674330E1,5.008669853E0,2.274491638E-1,9.014169693E0
1.660673438E1,7.960720539E0,3.746925592E-1,9.464279175E0
1.661672949E1,7.420828342E0,1.053448766E-1,1.000656605E1
1.662667726E1,5.943605900E0,1.244984865E-1,9.323021889E0
1.663670445E1,4.253299236E0,-5.841852427E-1,7.595604897E0
1.664666849E1,1.599326730E0,-1.331176162E0,6.997054577E0
1.665666515E1,-1.669955730E0,-6.907271743E-1,7.222109318E0
1.666667238E1,-3.980360270E0,5.949591398E-1,7.054515362E0
1.667667872E1,-1.216254473E0,7.374141216E-1,6.270414352E0
1.668671280E1,7.374141216E-1,1.121683478E0,7.480683327E0
1.669667268E1,3.303998411E-1,-1.089361757E-1,9.068038940E0
1.670672818E1,1.005564705E-1,-1.956062794E0,8.793902397E0
1.671671680E1,-1.215057373E0,-2.890998602E0,8.828619003E0
1.672674188E1,-2.304419041E0,-2.996343374E0,9.878476143E0
1.673672711E1,3.351882473E-2,-1.398213744E0,1.369483376E1
1.674667103E1,2.828749418E0,1.223437071E0,1.814924622E1
1.675672526E1,1.768117905E0,1.567005038E0,1.355237865E1
1.676666503E1,-1.699883193E-1,1.387439847E0,9.798270226E0
1.677666565E1,3.794809580E-1,1.302445769E0,7.283161640E0
1.678670253E1,-1.113303825E-1,7.062895298E-1,6.005855083E0
1.679667707E1,-1.033097982E0,-8.259996027E-2,4.886565685E0
1.680666742E1,-1.233013868E0,-8.882488012E-1,4.520252705E0
1.681672857E1,-6.488286853E-1,-7.110779285E-1,5.990292549E0
1.682667742E1,-8.152256608E-1,-6.344634295E-2,8.309077263E0
1.683666138E1,-1.292868972E0,6.727706790E-1,9.545681953E0
1.684666499E1,-1.452083349E0,7.924807668E-1,8.444349289E0
1.685666895E1,-2.584540844E0,2.027888775E0,5.228936672E0
1.686666484E1,-6.751648784E-1,4.244919777E0,2.802412987E0
1.687672568E1,1.091755986E0,4.717774391E0,2.873042040E-2
1.688673176E1,-1.915361404E0,-1.027112484E0,9.923965931E-1
1.689668311E1,-1.954865694E0,-2.999934673E0,4.235342979E0
1.690666580E1,-6.895300746E-1,-3.466804028E0,8.182184219E0
1.691667945E1,1.161187813E-1,-2.554613113E0,9.625887871E0
1.692673095E1,8.152256608E-1,-1.106121182E0,8.372523308E0
1.693667595E1,3.998316824E-1,9.576806426E-2,5.550956726E0
1.694668880E1,-8.307880163E-1,1.904587507E0,2.707842112E0
1.695665826E1,-7.481880188E-1,3.177105665E0,1.382651448E0
1.696674172E1,-3.687070608E-1,2.280477047E0,1.203086376E0
1.697666749E1,-1.021126986E0,1.116895080E0,2.424129248E0
1.698671711E1,-1.626860023E0,4.740519226E-1,3.363853455E0
1.699671568E1,-1.332373261E0,6.703764945E-2,4.219780445E0
1.700666880E1,-1.158793569E0,-1.747767180E-1,5.412093163E0
1.701667403E1,-1.155202270E0,2.513911761E-2,6.023811340E0
1.702717095E1,-1.188721180E0,-1.280897856E-1,5.957971096E0
1.703804542E1,-1.661576033E0,-4.560954273E-1,5.413290024E0
1.704671130E1,-2.049436569E0,-3.974374831E-1,4.983530998E0
