"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.796686243E0,7.083024979E-1,-3.715907335E-1,-3.935813904E-2
3.806684238E0,8.085637093E-1,-2.892279625E-1,-3.001537323E-1
3.816690120E0,8.975977898E-1,-1.719779968E-1,-3.460936546E-1
3.826682849E0,9.500317574E-1,-8.275628090E-3,3.729152679E-2
3.836678521E0,8.557343483E-1,-3.106695414E-2,2.724905014E-1
3.846674704E0,7.489075661E-1,5.038380623E-3,1.649122238E-1
3.856666622E0,3.141217232E-1,-7.826149464E-3,-8.639717102E-2
3.866657523E0,-2.901134491E-1,-5.922740698E-2,-2.433900833E-1
3.876652474E0,-4.402565956E-1,-1.323660612E-1,-2.432608604E-1
3.886653680E0,-4.249324799E-1,-1.993580461E-1,-1.952738762E-1
3.896649245E0,-1.555218697E-1,-1.874232888E-1,2.133464813E-2
3.906646719E0,2.702798843E-1,-1.721693277E-1,1.749038696E-1
3.916660187E0,8.607835770E-1,-1.621264219E-2,1.584515572E-1
3.926883652E0,5.256552696E-1,2.948975563E-2,-1.320867538E-1
3.936776807E0,2.413983345E-1,-3.456854820E-2,1.660237312E-1
3.950931616E0,2.421889305E-1,-3.458601236E-2,1.654243469E-1
3.959959886E0,8.596324921E-2,-1.207073927E-1,1.051120758E-1
3.976675771E0,1.642880440E-1,-8.811551332E-2,6.571626663E-2
3.986709425E0,3.572130203E-1,-1.329017282E-1,-5.028152466E-2
3.996668194E0,4.576616287E-1,-1.122335792E-1,3.112597466E-1
4.006816617E0,2.794475555E-1,2.504003048E-2,5.314216614E-1
4.016652579E0,2.337241173E-1,-1.652751267E-1,4.333548546E-1
4.026671156E0,1.416807175E-1,-2.720315456E-1,1.537289619E-1
4.036652425E0,2.019214630E-2,-1.624445915E-1,-3.562145233E-1
4.046719771E0,-9.615564346E-2,7.065850496E-2,-5.363259315E-1
4.056665579E0,1.165313721E-1,1.492975354E-1,-1.063947678E-1
4.066651194E0,2.116022110E-1,1.298919320E-1,1.172590256E-2
4.076712810E0,1.255016327E-1,2.537196875E-2,-6.855583191E-2
4.086653810E0,8.152008057E-2,5.486130714E-3,-2.778000832E-1
4.096642233E0,3.239250183E-1,-1.266817749E-1,1.171956062E-1
4.106655617E0,4.973335266E-1,-1.814017594E-1,3.812723160E-1
4.116644079E0,1.156544685E-1,-1.266157627E-1,1.567277908E-1
4.126653425E0,-2.674160004E-1,-1.364238858E-1,-2.357611656E-1
4.136678156E0,-4.586887360E-2,-9.817013144E-2,-2.105765343E-1
4.146695156E0,1.660170555E-1,-1.357513070E-1,-9.554386139E-3
4.156678156E0,3.783788681E-1,-2.640531957E-1,2.711443901E-1
4.166646271E0,4.339842796E-1,-1.841109991E-1,7.857227325E-1
4.176771809E0,2.212181091E-1,-2.228823602E-1,7.169032097E-1
4.186653809E0,3.528833389E-2,-1.596038043E-1,3.401408195E-1
4.196654540E0,-2.301335335E-1,-6.855434179E-2,-7.680177689E-2
4.206685617E0,-2.768316269E-1,1.012100577E-1,-2.461819649E-1
4.216701348E0,-1.520681381E-1,1.776255369E-1,-2.622971535E-1
4.226655348E0,-1.812682152E-1,-3.146928549E-2,-5.742239952E-1
4.236665694E0,-2.789525986E-1,-1.160412133E-1,-8.881368637E-1
4.246650656E0,-4.073715210E-2,-5.482733250E-3,-6.927556992E-1
4.256650771E0,2.368993759E-1,-7.902780175E-2,3.199491501E-1
4.266666848E0,6.518855095E-1,-4.412993789E-1,5.800361633E-1
4.276666809E0,3.637380600E-1,-2.804430127E-1,6.840062141E-1
4.286820079E0,2.384696007E-1,-7.615613937E-2,4.403243065E-1
4.297322771E0,1.356277466E-1,6.861191988E-2,1.618061066E-1
4.306658002E0,-4.936170578E-2,-7.341870666E-2,-5.610609055E-2
4.316657002E0,-2.885046005E-1,-6.231433153E-2,-4.158625603E-1
4.326651848E0,-3.985462189E-1,7.726222277E-2,-5.943517685E-1
4.336647079E0,-1.416716576E-1,1.904231310E-1,-4.776635170E-1
4.346701694E0,5.632305145E-2,1.433017254E-1,-2.724204063E-1
4.356696194E0,1.918773651E-1,5.405008793E-3,-1.252670288E-1
4.366652771E0,4.068937302E-1,-1.940408051E-1,7.009220123E-2
4.376728771E0,2.942800522E-1,-2.668440044E-1,-1.494064331E-1
4.386241367E0,9.495973587E-2,-9.435111284E-2,-3.191900253E-1
4.396652425E0,9.501266479E-2,-9.405976534E-2,-3.192954063E-1
4.406659040E0,4.839653969E-1,-2.015221119E-2,4.158878326E-2
4.416659271E0,3.392353058E-1,2.028876543E-2,2.832908630E-1
4.426666271E0,3.839683533E-2,1.840049028E-2,2.164363861E-2
4.436694579E0,-1.702308655E-1,-9.848475456E-2,-1.255440712E-1
4.446699309E0,-2.296886444E-1,-2.172642946E-2,9.135532379E-2
4.456678155E0,-1.217989922E-1,-6.563419104E-2,6.142330170E-2
4.466857425E0,4.993343353E-2,-1.482540667E-1,-2.606534958E-1
4.476659848E0,1.031675339E-1,-1.483987868E-1,-2.325758934E-1
4.486665309E0,1.141262054E-2,-1.373141110E-1,-1.479272842E-1
4.496665002E0,1.448059082E-2,-2.093476951E-1,-2.674307823E-1
4.506651348E0,2.545185089E-1,-1.466789246E-1,-2.750654221E-1
4.516679117E0,5.067443848E-1,-1.234318912E-1,-1.155076027E-1
4.527630117E0,4.955139160E-1,-1.150956452E-1,-1.515874863E-1
4.536669617E0,1.856985092E-1,-1.056464911E-1,-1.937527657E-1
4.546672425E0,-2.766418457E-2,-1.025310159E-1,-1.650652885E-1
4.556725155E0,-2.354445457E-1,-9.455823898E-2,-2.049112320E-1
4.566677809E0,-3.289194107E-1,-6.891304255E-2,-2.454805374E-1
4.576667540E0,-4.084653854E-1,5.718070269E-2,-3.204007149E-1
4.586658309E0,1.982631683E-1,-8.659315109E-2,3.920412064E-2
4.596650348E0,4.702978134E-1,-2.803898156E-1,2.463026047E-1
4.606657194E0,3.870563507E-1,-2.514318824E-1,1.183953285E-1
4.616653540E0,3.699016571E-1,-2.304734588E-1,-9.405565262E-2
4.626693540E0,4.629859924E-1,-1.794924736E-1,-4.529237747E-2
4.636682655E0,4.222164154E-1,-8.220013976E-2,2.805614471E-2
4.646684425E0,8.099746704E-2,1.491105556E-2,-3.236660957E-1
4.656679078E0,-4.316644669E-1,7.761687040E-2,-6.360502243E-1
4.666686848E0,-5.316281319E-1,7.039308548E-2,-4.103455544E-1
4.676692809E0,-4.307670593E-1,2.615559101E-2,-2.492456436E-1
4.686678963E0,-2.504816055E-1,3.882867098E-2,-1.053690910E-1
4.696662040E0,1.293792725E-1,-1.766809821E-2,1.049509048E-1
4.706681386E0,3.798570633E-1,-1.391656101E-1,2.621898651E-1
4.716680617E0,2.210159302E-1,-2.951791883E-1,-4.186983109E-1
4.726688694E0,-2.848510742E-1,-2.226162851E-1,-6.805272102E-1
4.736744848E0,-7.941913605E-2,-1.256793141E-1,-6.995978355E-1
4.746706078E0,-2.440576553E-1,-2.835682631E-1,-7.710165977E-1
4.756680386E0,-2.303304672E-1,-2.253184617E-1,-4.783799648E-1
4.766644848E0,9.436130524E-2,-1.533543169E-1,-4.193639755E-2
4.776701848E0,2.147817612E-1,-1.796888709E-1,1.332483292E-1
4.786649809E0,-2.599506378E-1,-1.919716448E-1,-1.352188587E-1
4.796650040E0,-6.215019226E-1,-1.241140366E-1,-2.897398472E-1
4.806650463E0,-5.543174744E-1,-1.289399862E-1,-3.201050758E-1
4.816755424E0,-9.684371948E-2,-1.099444330E-1,1.184053421E-1
4.826705463E0,4.455375671E-1,4.916337132E-2,2.886948586E-1
4.836753040E0,6.773777008E-1,8.212703466E-2,3.169977665E-1
4.846695271E0,5.454139709E-1,-1.566849947E-1,1.536893845E-2
4.856752424E0,4.085779190E-1,-1.582832932E-1,-5.199878216E-1
4.866644540E0,1.140613556E-1,1.233402491E-1,-3.569352627E-1
4.876652501E0,-2.337322235E-1,1.086551249E-1,-5.466618538E-1
4.886675924E0,-2.362594604E-1,1.110696793E-2,-6.289680004E-1
4.896688540E0,-1.166391373E-1,2.450928092E-2,-3.868165016E-1
4.906676001E0,5.573101044E-1,-2.746032774E-1,-3.682422638E-2
4.916677463E0,8.940486908E-1,-1.955745667E-1,4.973697662E-2
4.926653117E0,1.084279060E0,-4.246038198E-2,3.552830219E-1
4.936675540E0,9.459953308E-1,-5.721461773E-2,6.638510227E-1
4.946686809E0,5.646257401E-1,-2.661663592E-1,2.893729210E-1
4.956677117E0,6.291103363E-1,-2.511611581E-1,1.252017021E-1
4.966642194E0,4.010610580E-1,-3.061537445E-1,-3.387141228E-2
4.976688386E0,1.011829376E-1,-2.668136954E-1,-3.081347942E-1
4.986675924E0,1.120319366E-1,-4.416312277E-2,-3.861644268E-1
4.996687617E0,1.665515900E-1,-2.410754561E-2,-3.708381653E-1
5.006687078E0,1.124744415E-1,-6.142593920E-2,-3.232007027E-1
5.016688693E0,8.953571320E-2,2.348512411E-2,-2.176012993E-1
5.026684040E0,2.786693573E-1,1.193781495E-1,-1.263706684E-1
5.036686540E0,2.365942001E-1,1.081182361E-1,-3.150053024E-1
5.046686847E0,-7.681846619E-2,1.429289579E-2,-5.507283211E-1
5.056677617E0,-1.503963470E-1,-4.824143648E-2,-2.447686195E-1
5.066682232E0,-1.523838043E-1,-1.674550474E-1,-8.621978760E-2
5.076693770E0,-3.297147751E-1,-3.717361689E-1,-3.435976505E-1
5.086676540E0,-2.972192764E-1,-2.150894403E-1,-3.479917049E-1
5.096686117E0,1.703033447E-1,-1.263189912E-1,-9.155130386E-2
5.106676809E0,6.726274490E-1,-1.965780705E-1,2.039413452E-1
5.116679886E0,6.691160202E-1,-1.379549950E-1,1.437630653E-1
5.126651463E0,5.627183914E-1,2.462893724E-3,2.132248878E-1
5.136676770E0,5.357112885E-1,-9.436923265E-2,1.525235176E-1
5.146692001E0,4.151659012E-1,-1.182499528E-1,1.592998505E-1
5.156680540E0,4.800176620E-1,-1.272029281E-1,2.984809875E-2
5.166678078E0,2.327556610E-1,-2.425405979E-1,-2.649378777E-1
5.176665924E0,-1.663923264E-1,-3.765824735E-1,-4.879939556E-1
5.186647040E0,-3.218812943E-1,-2.872977853E-1,-7.566108704E-1
5.196645847E0,-5.454988480E-1,-1.806136370E-1,-8.004291058E-1
5.206680155E0,-5.152444839E-1,-2.385406196E-1,-7.263474464E-1
5.216680809E0,-2.363224030E-1,-2.993800044E-1,-4.800941944E-1
5.226678001E0,4.011526108E-1,1.443179250E-1,2.811789513E-1
5.236685193E0,7.762327194E-1,5.665132403E-2,1.659581661E-1
5.246687578E0,7.494602203E-1,-1.098066866E-1,1.045629978E-1
5.256681193E0,3.645029068E-1,-2.053513229E-1,3.121995926E-2
5.266684116E0,-3.346920013E-2,-2.307027876E-1,-1.116058826E-1
5.276656309E0,-2.026147842E-1,-1.470596790E-1,-1.614758968E-1
5.286678809E0,-3.972959518E-1,-2.859544754E-2,-2.500483990E-1
5.296686655E0,-4.908561707E-1,2.548390627E-2,-5.244686604E-1
5.306682847E0,-6.206331253E-1,-6.985825300E-2,-7.930870056E-1
5.316677770E0,-4.109401703E-1,-1.714656949E-1,-1.078367591E0
5.326684693E0,1.366310120E-1,-5.664536357E-2,-8.434423208E-1
5.336678655E0,5.995578766E-1,-1.294026971E-1,-4.597628117E-1
5.346645809E0,1.144472122E0,-1.620436311E-1,5.420808792E-1
5.356685193E0,1.232477188E0,1.255798042E-1,8.016579151E-1
5.366678693E0,8.620538712E-1,1.331323683E-1,5.648047924E-1
5.376657809E0,1.742544174E-1,-1.291972399E-2,2.647035122E-1
5.386677655E0,-2.407093048E-1,-1.290642619E-1,1.242151260E-1
5.396653347E0,-3.299226761E-1,-9.314340353E-2,1.243762970E-1
5.406646078E0,-3.648471832E-1,-1.710721552E-1,-8.942055702E-2
5.416646809E0,-4.252214432E-1,-2.812683582E-1,-3.688097000E-1
5.426643309E0,-1.892099380E-1,-2.554702759E-1,-5.886104107E-1
5.436647886E0,1.056470871E-1,-3.160015941E-1,-5.193235874E-1
5.446650732E0,2.214555740E-1,-4.113627970E-1,-5.254676342E-1
5.456678616E0,4.286117554E-1,-4.140009880E-1,-4.986093044E-1
5.466683539E0,4.544439316E-1,-3.257269561E-1,-3.490660191E-1
5.476690693E0,3.440961838E-1,-1.641409397E-1,-2.797698975E-2
5.486646770E0,2.304363251E-1,1.235228181E-1,3.770861626E-1
5.496683116E0,-6.124496460E-2,1.666539609E-1,3.296124935E-1
5.506680001E0,-3.074350357E-1,-9.952506423E-2,8.844518661E-2
5.516682732E0,-6.968212128E-2,-4.139630795E-1,1.218979359E-1
5.526687347E0,2.918167114E-1,-3.860285282E-1,2.244863510E-1
5.536688424E0,8.814239502E-2,-1.830249727E-1,5.886030197E-2
5.546683078E0,-9.138488770E-2,1.333129406E-2,-1.041069031E-1
5.556678693E0,2.989196777E-2,2.281852961E-1,-5.497462749E-1
5.566679039E0,6.342029572E-2,1.059296727E-1,-7.834341526E-1
5.576687347E0,1.471872330E-1,-2.216773033E-1,-7.369155884E-1
5.586675924E0,1.544237137E-1,-6.354809403E-1,-6.190911531E-1
5.596654155E0,7.200241089E-2,-7.954292297E-1,-4.780079126E-1
5.606649808E0,-6.858444214E-2,-5.603431463E-1,-2.411364317E-1
5.616649924E0,-2.340517044E-1,-2.835708559E-1,-1.340603828E-2
5.626643924E0,-3.560600281E-1,-3.767848015E-3,2.384971380E-1
5.636646732E0,-2.950124741E-1,1.770464778E-1,1.528230906E-1
5.646654193E0,-4.260921478E-2,-1.690375805E-2,2.568284273E-1
5.656646808E0,1.595287323E-1,-2.643862665E-1,5.977233648E-1
5.666649539E0,2.035398483E-1,-2.055436969E-1,8.448078632E-1
5.676691116E0,-1.008892059E-1,-7.324278355E-3,1.132166982E0
5.686675885E0,-4.602518082E-1,3.855140209E-1,1.416287303E0
5.696682270E0,-6.768798828E-1,7.614012361E-1,1.387771964E0
5.706675808E0,-1.797602177E0,-3.028258979E-1,2.108542919E0
5.716686155E0,-1.980065823E0,-1.149416685E0,1.074928641E0
5.726691501E0,-7.598819733E-1,-1.492445469E0,-1.323790550E-1
5.736679039E0,3.208427429E-1,-1.466212869E0,-6.063520908E-1
5.746682847E0,1.015022278E0,-1.138940692E0,-7.834464312E-1
5.756678924E0,1.352231979E0,-7.699199915E-1,-9.526795149E-1
5.766648347E0,1.085535049E0,-8.288319111E-1,-1.475771666E0
5.776687731E0,4.306640625E-1,-1.377554297E0,-1.371447325E0
5.786676308E0,-5.249052048E-1,-1.759556413E0,-1.141048074E0
5.796641193E0,-7.176122665E-1,-1.428980350E0,-1.028502584E0
5.806644654E0,-5.053997040E-2,-6.360288262E-1,-4.192267656E-1
5.816679962E0,8.075733185E-1,1.033736318E-1,3.925807476E-1
5.826684347E0,1.028232574E0,4.905848801E-1,8.809744120E-1
5.836676808E0,4.165439606E-1,7.118439078E-1,2.230829716E0
5.846646885E0,-2.034826279E-1,9.792504311E-1,1.697102070E0
5.856641731E0,-3.321428299E-1,9.458317757E-1,-3.825560808E-1
5.866878731E0,-6.948776245E-1,8.734545708E-1,-8.957482576E-1
5.876738616E0,-6.387681961E-1,6.934956908E-1,-9.341922998E-1
5.886680154E0,-3.745307922E-1,2.620659471E-1,-9.356033206E-1
5.896677770E0,3.223133087E-1,-2.234558165E-1,-4.812806845E-1
5.906675885E0,6.871471405E-1,-2.804479897E-1,-7.444238663E-2
5.916645693E0,7.476902008E-1,-4.995469749E-2,-3.910982609E-2
5.926646501E0,4.373664856E-1,1.132562608E-1,-9.150338173E-2
5.936643001E0,2.301216125E-1,2.780689597E-1,-2.199835777E-1
5.946645039E0,1.782894135E-1,4.245634079E-1,-5.243097544E-1
5.956638154E0,2.384557724E-1,5.916000605E-1,-8.987883329E-1
5.966643654E0,4.594182968E-1,6.600947380E-1,-1.135814905E0
5.976678924E0,5.937509537E-1,6.577847004E-1,-1.184970856E0
5.986713500E0,5.098934174E-1,5.713380575E-1,-1.176799297E0
5.996721962E0,1.435527802E-1,4.305167198E-1,-1.133341789E0
6.006678500E0,-3.339538574E-1,2.648038268E-1,-1.262530446E0
6.016671500E0,-7.233438492E-1,-1.023786783E0,-5.900010109E0
6.026677885E0,-3.363275528E-1,-5.583420396E-1,-8.993436098E-1
6.036664885E0,-4.828491211E-1,-9.491429925E-1,2.472658634E0
6.046667000E0,4.701585770E-1,-8.441189528E-1,6.053396463E-1
6.056663000E0,1.021550179E0,-7.435395718E-1,9.101935625E-1
6.066713116E0,3.852424622E-1,-4.993779063E-1,4.283610582E-1
6.076709847E0,-5.482330322E-1,3.836703300E-2,-5.844593048E-3
6.086672539E0,-9.029474258E-1,3.665957451E-1,-1.781401634E-1
6.096670423E0,-4.182014465E-1,9.069472551E-1,-3.516010046E-1
6.106730731E0,-1.273345947E-2,1.125253797E0,-5.496727228E-1
6.116671539E0,5.647277832E-2,7.447222471E-1,-4.296422601E-1
6.126661885E0,-1.226005554E-1,1.971873045E-1,-7.850381136E-1
6.136663500E0,-3.982667923E-1,-1.373639107E-1,-9.158136845E-1
6.146694693E0,-4.576101303E-1,-2.655725479E-1,-4.143710732E-1
6.156647731E0,-4.038686752E-1,-8.614218235E-2,-2.179974318E-1
6.166647808E0,-7.551298141E-1,1.158885956E-1,-1.664280295E-1
6.176641962E0,-1.050640106E0,9.706258774E-3,-1.793354154E-1
6.186678231E0,-9.031867981E-1,-1.732153893E-1,-3.015378714E-1
6.196660885E0,-4.745445251E-1,-3.580539227E-1,-3.479594588E-1
6.206649500E0,-3.033466339E-1,-7.235212326E-1,-2.397410870E-1
6.216650770E0,-1.470890045E-1,-8.876203299E-1,-6.476414800E-1
6.226657308E0,-2.582721710E-1,-1.189211488E0,-6.652227640E-1
6.236688193E0,-2.956562042E-1,-1.218001246E0,-2.958522439E-1
6.246660616E0,2.694234848E-1,-7.484805584E-1,-5.309700966E-3
6.256645346E0,4.786262512E-1,-3.753626347E-1,1.172819138E-1
6.266671308E0,7.042264938E-1,-2.682397366E-1,4.063619375E-1
6.276697770E0,1.155782700E0,-9.608960152E-2,5.109655857E-2
6.286648846E0,9.954376221E-1,4.798436165E-2,-4.983271360E-1
6.296708500E0,1.371955872E-1,-4.489207268E-1,-4.490537047E-1
6.306683231E0,-4.158639908E-1,-7.244319916E-1,-9.617030621E-2
6.316975000E0,-7.607679367E-1,-5.224485397E-1,-7.234096527E-3
6.326764769E0,-6.396799088E-1,-6.336665154E-2,-3.370583057E-2
6.336693885E0,1.529226303E-1,2.029531002E-1,2.182657719E-1
6.346693616E0,7.403345108E-1,3.202695847E-1,3.533434868E-1
6.356693846E0,1.048567772E0,1.168639660E-1,5.140935183E-1
6.366672269E0,6.317300797E-1,-1.341874599E-1,4.284943342E-1
6.376694039E0,2.353296280E-1,-2.733614445E-1,-1.636363268E-1
6.386684308E0,-1.605501175E-1,-3.289172649E-1,-3.805552721E-1
6.396656616E0,-4.765806198E-1,-1.774573326E-1,-1.610580683E-1
6.406642346E0,-3.682670593E-1,6.954455376E-2,-3.575754166E-2
6.416666231E0,-3.737602234E-1,-1.042985916E-2,1.451313496E-2
6.426652231E0,3.080463409E-2,-1.976499557E-1,1.514780521E-2
6.436690923E0,3.213367462E-1,-3.343582153E-1,-6.754791737E-2
6.446652808E0,7.716464996E-2,-4.558205605E-1,-3.693592548E-2
6.456643077E0,-1.585102081E-2,-6.960878372E-1,1.148048639E-1
6.466649192E0,1.480855942E-1,-6.923465729E-1,1.593651772E-1
6.476659231E0,-1.367340088E-1,-4.155554771E-1,-5.062152743E-1
6.486648116E0,-5.144248009E-1,-2.554297447E-1,-4.911153316E-1
6.496671846E0,-4.121484756E-1,-3.318824768E-1,3.992521763E-2
6.506691269E0,1.431980133E-1,-3.936223984E-1,1.972112656E-1
6.516655462E0,4.659185410E-1,-4.933528900E-1,-2.246320248E-2
6.526684692E0,4.759283066E-1,-8.435621262E-1,-1.788946986E-1
6.536679462E0,5.318832397E-1,-1.038177490E0,-2.372463495E-1
6.546649231E0,5.045299530E-1,-9.344916344E-1,-1.202063262E-1
6.556690885E0,3.582229614E-1,-4.868421555E-1,7.061374187E-2
6.566667962E0,1.735453606E-1,2.199864388E-1,1.547755599E-1
6.576645577E0,-2.736053467E-1,2.969670296E-1,-5.763322115E-4
6.586642346E0,-4.014406204E-1,1.306738853E-1,-2.456353903E-1
6.596657039E0,5.332231522E-2,-7.940244675E-2,-4.224024117E-1
6.606645692E0,3.315043449E-1,-1.110086441E-1,-3.149994612E-1
6.616653769E0,2.419290543E-1,1.754760742E-3,4.099076986E-2
6.626670115E0,7.333898544E-2,2.159633636E-1,2.244926393E-1
6.636705077E0,-6.011819839E-2,1.617765427E-2,-2.410742640E-2
6.646768423E0,-5.781559944E-1,-4.164752960E-1,-4.504758120E-1
6.656649231E0,-7.343530655E-1,-6.412744522E-1,-5.466004610E-1
6.666703615E0,-6.290178299E-1,-5.380120277E-1,-6.274802089E-1
6.676669615E0,-3.224449158E-1,-3.096785545E-1,-7.383178473E-1
6.686701308E0,-3.343400955E-1,-3.148989677E-1,-7.173001766E-1
6.696725654E0,-4.163670540E-1,-4.027743340E-1,-4.880214334E-1
6.706704231E0,1.730918884E-4,-3.082208633E-1,-2.492073774E-1
6.716681846E0,2.068109512E-1,-7.292890549E-2,-3.523784876E-2
6.726683538E0,1.883392334E-1,2.351274490E-1,-1.094148755E-1
6.736653846E0,9.844875336E-2,5.314674377E-1,-2.905231714E-1
6.746649346E0,-2.866249084E-1,4.681200981E-1,-2.930448055E-1
6.756661692E0,-2.210726738E-1,9.287118912E-2,-5.399901271E-1
6.766686846E0,-3.117794991E-1,-4.249382019E-1,-5.107294917E-1
6.776669577E0,-4.659094810E-1,-6.456699371E-1,-4.834843278E-1
6.786690423E0,-1.080367565E0,-2.806749344E-1,-3.472627401E-1
6.796661231E0,-1.160620689E0,3.512945175E-1,-1.031154990E-1
6.806706538E0,-8.227143288E-1,5.547337532E-1,1.179623604E-1
6.817525231E0,3.794622421E-2,3.225417137E-1,1.380120516E-1
6.826669308E0,6.005506516E-1,1.982431412E-1,1.229745746E-1
6.836683577E0,2.481360435E-1,-6.108617783E-2,-1.313602924E-2
6.847257461E0,3.343892097E-1,-3.968505859E-1,-1.004910469E-1
6.856680154E0,4.489727020E-1,-2.928676605E-1,-1.919564009E-1
6.866647615E0,-3.202404976E-1,3.721237183E-2,3.145983815E-1
6.876653384E0,-2.243776321E-1,3.699941635E-1,2.053325176E-1
6.886651000E0,1.697206497E-1,9.723854065E-2,6.386017799E-2
6.896662884E0,-7.689476013E-2,-1.363115311E-1,1.735912561E-1
6.906682461E0,-1.348443031E-1,-2.517414093E-2,1.432564259E-1
6.916687769E0,2.218098640E-1,1.189422607E-2,4.843126535E-1
6.926725808E0,5.072293282E-1,-1.049423218E-1,1.897884607E-1
6.936941115E0,-1.510729790E-1,-2.726993561E-1,-6.756640673E-1
6.948289923E0,-4.192314148E-1,-6.653003693E-1,-7.407767773E-1
6.956683154E0,-3.625817299E-1,-7.367973328E-1,-4.799380302E-1
6.966654731E0,-2.081284523E-1,-3.274946213E-1,-3.287976980E-1
6.976674500E0,-9.232263565E-1,-4.221820831E-2,-2.284884453E-3
6.986699346E0,-6.189813614E-1,3.825635910E-1,7.025895119E-1
6.996655654E0,6.046237946E-1,3.031940460E-1,3.788672686E-1
7.006697654E0,5.263178349E-1,-1.377449036E-1,-6.256792545E-1
7.016682615E0,-1.278510094E-1,-1.722211838E-1,-7.759195566E-1
7.026657731E0,-3.844654560E-1,1.096687317E-1,-2.069921494E-1
7.036645269E0,-6.389944553E-1,-2.926254272E-2,-2.685638666E-1
7.046697038E0,-1.047345161E0,-5.008955002E-1,-5.927071571E-1
7.056649115E0,-2.851068974E-1,-9.413461685E-1,-9.095587730E-1
7.066651615E0,2.531173229E-1,-1.081119537E0,-6.598567963E-1
7.076644000E0,2.613244057E-1,-8.491125107E-1,-5.458774567E-1
7.086644769E0,3.370301723E-1,-1.350059509E-1,-1.951379776E-1
7.096678307E0,-9.639024734E-3,-2.224159241E-2,3.944993019E-2
7.106645269E0,-8.341140747E-1,1.120138168E-1,-1.099510193E-1
7.116678000E0,-4.536538124E-1,3.640623093E-1,-1.891367435E-1
7.126677807E0,-5.296573639E-1,3.466339111E-1,4.134321213E-2
7.136676692E0,-4.199566841E-1,1.397247314E-1,7.530856133E-2
7.146682923E0,1.142442226E-1,-3.819770813E-1,-3.397240639E-1
7.156676038E0,-1.506447792E-1,-7.588777542E-1,-9.786067009E-1
7.166653577E0,-4.971902370E-1,-7.053327560E-1,-1.143481493E0
7.176650000E0,-5.461676121E-1,-9.932851791E-1,-6.429517269E-1
7.186643577E0,-3.523230553E-1,-7.692012787E-1,-3.933856487E-1
7.196662307E0,1.015388966E-1,-4.970922470E-1,-1.095149517E-1
7.206717153E0,5.888943672E-1,-2.751522064E-1,1.570487022E-1
7.216747730E0,4.806408882E-1,5.067825317E-3,1.001660824E-1
7.226753653E0,3.027460575E-1,3.093528748E-1,2.251162529E-1
7.236663807E0,5.516471863E-1,7.100563049E-1,7.145717144E-1
7.246690115E0,6.397778988E-1,9.515457153E-1,8.129553795E-1
7.256672577E0,5.480142832E-1,8.463001251E-1,5.682961941E-1
7.266667077E0,1.938611269E-1,6.302270889E-1,3.756999969E-2
7.276671269E0,-6.466135979E-1,7.179164886E-2,-6.978015900E-1
7.286683307E0,-1.845408440E0,-5.237274170E-1,-5.972194672E-1
7.296748000E0,-1.732644200E0,-5.768995285E-1,-3.442242146E-1
7.306684192E0,-1.050030708E0,-4.110622406E-1,-4.827384949E-1
7.316667346E0,-7.558087111E-1,-1.461906433E-1,-3.006289005E-1
7.326672538E0,-7.183756828E-1,3.314704895E-1,3.224246502E-1
7.338849961E0,-2.408379316E-1,7.864675522E-1,6.292078495E-1
7.356660115E0,7.170467377E-1,7.725038528E-1,4.519898891E-1
7.366678000E0,2.673017979E-2,2.841205597E-1,1.372416019E-1
7.376667115E0,-2.000582218E-1,-8.885383606E-2,-2.430541515E-1
7.386691269E0,-4.412389994E-1,-6.143035889E-1,-5.770025253E-1
7.396737538E0,-9.407499433E-1,-8.222732544E-1,-3.379554749E-1
7.406667961E0,-7.523761988E-1,-4.399662018E-1,-4.347841740E-1
7.416682346E0,-5.008438826E-1,-3.285512924E-1,-4.051561356E-1
7.426755115E0,-9.307751656E-1,-9.129905701E-2,-1.015174389E-1
7.436660999E0,-9.471145272E-1,2.219123840E-1,2.544746399E-1
7.446732999E0,-2.410720587E-1,2.782115936E-1,3.630118370E-1
7.456716653E0,5.425882339E-2,2.120485306E-1,3.889701366E-1
7.466734153E0,4.458245039E-1,4.693517685E-1,1.706178188E-1
7.476751692E0,5.758756399E-1,4.262304306E-1,-5.927801132E-3
