"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.843894906E0,-1.769065857E-1,-7.367238402E-1,1.125417352E-1
3.853882973E0,-1.921782196E-1,-5.950030684E-1,9.238318354E-2
3.863889276E0,-2.239432037E-1,-4.129652679E-1,1.070439517E-1
3.873895446E0,-2.447126210E-1,-3.323310614E-1,1.614109576E-1
3.883882608E0,-2.386039793E-1,-4.190739095E-1,1.962302774E-1
3.893892997E0,-2.214997411E-1,-6.286006570E-1,1.742391288E-1
3.903887845E0,-1.866804212E-1,-8.839423656E-1,1.113200039E-1
3.913883654E0,-1.457524449E-1,-1.095301747E0,3.251839057E-2
3.923880885E0,-1.207069755E-1,-1.158220887E0,-3.773111105E-2
3.934427539E0,-1.225395650E-1,-1.019554496E0,-5.544620380E-2
3.947434636E0,-1.799609065E-1,-5.901161432E-1,9.916377254E-3
3.964638579E0,-1.830152422E-1,-4.630562067E-1,1.969022304E-2
3.974110463E0,-1.830152422E-1,-4.630562067E-1,1.969022304E-2
3.983917117E0,-1.744631231E-1,-4.141870141E-1,3.129666299E-2
3.993887310E0,-1.653001457E-1,-3.812002838E-1,1.235983800E-2
4.003875002E0,-1.561371684E-1,-3.372179866E-1,-4.628322273E-2
4.013919079E0,-1.298699528E-1,-3.940284550E-1,-1.061480194E-1
4.024053425E0,-5.412266403E-2,-8.882184029E-1,-1.147001386E-1
4.034359617E0,-4.373795539E-2,-1.135618925E0,-8.721119910E-2
4.044031540E0,-8.955284953E-2,-1.248018146E0,-5.727879703E-2
4.053928502E0,-1.414763927E-1,-1.183877230E0,-1.940515451E-2
4.063913117E0,-1.475850493E-1,-1.040934801E0,-2.911793068E-3
4.073898925E0,-1.341460049E-1,-9.236485958E-1,-5.966119003E-3
4.083866348E0,-1.396438032E-1,-7.929234505E-1,2.585994080E-3
4.093879733E0,-1.653001457E-1,-6.359310746E-1,3.129666299E-2
4.104006156E0,-1.414763927E-1,-4.917668998E-1,3.007493168E-2
4.113905617E0,-7.305948436E-2,-3.836437464E-1,-1.146390662E-2
4.123934617E0,-3.518583998E-2,-3.512678742E-1,-4.322889820E-2
4.133911002E0,-5.473352969E-2,-3.854763210E-1,-4.322889820E-2
4.143897656E0,-9.443976730E-2,-4.716083407E-1,-3.773111105E-2
4.153904502E0,-1.249830276E-1,-6.029443145E-1,-3.162245825E-2
4.163961079E0,-1.420872658E-1,-8.503447771E-1,-5.117014796E-2
4.173906194E0,-1.164309159E-1,-1.128899336E0,-9.820677340E-2
4.183886694E0,-7.367035002E-2,-1.284059167E0,-1.379130036E-1
4.193896348E0,-5.106833577E-2,-1.328041434E0,-1.275282949E-1
4.203874002E0,-5.595526099E-2,-1.317656755E0,-6.399831921E-2
4.213917194E0,-7.794640958E-2,-1.281004786E0,5.029455759E-3
4.223867771E0,-1.036027446E-1,-1.144171000E0,4.290310293E-2
4.233889656E0,-1.310916841E-1,-8.026972413E-1,5.206608027E-2
4.243921617E0,-1.561371684E-1,-4.447302520E-1,6.489424407E-2
4.253909386E0,-1.744631231E-1,-2.975117266E-1,5.389867350E-2
4.263925540E0,-1.720196605E-1,-3.628743291E-1,7.533989847E-4
4.273932502E0,-1.207069755E-1,-4.984863997E-1,-1.018719673E-1
4.283919886E0,-4.495968670E-2,-6.469266415E-1,-1.935017407E-1
4.293914386E0,3.628539294E-2,-7.788735032E-1,-2.313753963E-1
4.303916425E0,8.148942143E-2,-8.595077395E-1,-2.356514484E-1
4.313916617E0,9.553932399E-2,-8.912727237E-1,-2.099951059E-1
4.323882771E0,1.016479805E-1,-8.613403440E-1,-1.678453982E-1
4.333908040E0,8.759807795E-2,-7.654345036E-1,-1.134784073E-1
4.345036656E0,4.117231816E-2,-5.760662556E-1,-3.522658255E-3
4.353881463E0,3.689625859E-2,-4.703865945E-1,2.213368192E-2
4.363936271E0,3.628539294E-2,-3.842546046E-1,2.946406603E-2
4.373881232E0,4.605923593E-2,-2.999551892E-1,1.364263706E-3
4.383981232E0,3.628539294E-2,-2.400904000E-1,-2.307034656E-2
4.395498925E0,4.520399496E-3,-2.235970497E-1,-8.409580216E-3
4.403876079E0,-2.602286078E-2,-1.539583951E-1,-9.020444937E-3
4.413872579E0,-7.696904242E-3,-4.461352155E-2,-4.139630124E-2
4.423880540E0,3.506366163E-2,-3.422881290E-2,-6.094399095E-2
4.433878079E0,4.483751208E-2,-1.179173589E-1,-5.544620380E-2
4.445499848E0,3.445279598E-2,-2.724662423E-1,-2.795726806E-2
4.453924809E0,3.628539294E-2,-4.807713032E-1,9.916377254E-3
4.464683540E0,3.628539294E-2,-6.090529561E-1,3.557271883E-2
4.473879540E0,8.796459064E-3,-6.231029034E-1,4.840089008E-2
4.483951655E0,-1.869247854E-2,-6.169942021E-1,7.527895272E-2
4.493894348E0,-4.068362713E-2,-6.011117101E-1,9.910269827E-2
4.503876886E0,-6.023131311E-2,-5.149797797E-1,9.360491484E-2
4.513878963E0,-6.572910398E-2,-3.604308665E-1,4.717915878E-2
4.523925194E0,-3.640757129E-2,-1.014239937E-1,-4.261803254E-2
4.533875655E0,-1.588251442E-3,1.081027836E-1,-1.098132133E-1
4.543878386E0,1.612683944E-2,1.215418130E-1,-1.024828330E-1
4.553915655E0,-4.031712189E-3,6.699156016E-3,-5.605706945E-2
4.564023963E0,-2.602286078E-2,-8.798495680E-2,-4.683323205E-4
4.573909655E0,-3.824016452E-2,-1.845016629E-1,5.145521462E-2
4.583866848E0,-6.084217876E-2,-3.311093152E-1,1.033787578E-1
4.593897694E0,-7.000515610E-2,-4.538932443E-1,1.418632716E-1
4.603920040E0,-4.984660447E-2,-5.699576139E-1,1.259807795E-1
4.613882348E0,-2.809982747E-3,-7.183978558E-1,8.749625832E-2
4.623891732E0,1.490510814E-2,-8.430143595E-1,5.512040481E-2
4.633908925E0,-4.642577842E-3,-8.766119480E-1,3.862704337E-2
4.643912078E0,-1.197296102E-2,-8.442360759E-1,1.907935739E-2
4.653885578E0,-4.642577842E-3,-7.690996528E-1,-1.390736736E-2
4.663920886E0,-1.991420984E-2,-6.579222083E-1,-1.329650171E-2
4.673901040E0,-5.534439534E-2,-6.634199619E-1,1.094874069E-1
4.683911501E0,-4.984660447E-2,-7.110674977E-1,1.345328987E-1
4.693925617E0,-3.335324302E-2,-7.300043106E-1,1.327002943E-1
4.703876194E0,1.429424621E-2,-7.544389367E-1,8.383107185E-2
4.713913194E0,7.538077235E-2,-7.361129522E-1,-9.020444937E-3
4.723902001E0,6.133086979E-2,-6.945741177E-1,-4.628322273E-2
4.733886617E0,8.185593411E-3,-6.621982455E-1,1.419243310E-2
4.743911155E0,-5.534439534E-2,-6.628091335E-1,7.894414663E-2
4.753876617E0,-1.121548563E-1,-6.689177752E-1,1.412524134E-1
4.763912694E0,-1.298699528E-1,-6.793025136E-1,1.650761515E-1
4.773919348E0,-9.871582687E-2,-7.165652514E-1,1.247590408E-1
4.783909348E0,-4.007276148E-2,-8.008646965E-1,6.733770669E-2
4.793874886E0,3.298670053E-3,-9.242594242E-1,5.939646438E-2
4.803867040E0,1.551597379E-2,-9.963415265E-1,9.482664615E-2
4.813960309E0,2.284635790E-2,-1.009169698E0,1.345328987E-1
4.823986117E0,5.277875811E-2,-1.013445854E0,1.491936594E-1
4.833983232E0,8.026769012E-2,-1.058649898E0,1.430850029E-1
4.843977578E0,1.053131744E-1,-1.018332720E0,1.107091382E-1
4.853919424E0,1.071457639E-1,-7.049588561E-1,3.312925622E-2
4.863908424E0,6.194173545E-2,-3.225572109E-1,-2.734640241E-2
4.873900155E0,3.445279598E-2,-1.264694631E-1,-4.133523442E-3
4.883905655E0,-7.696904242E-3,-2.995275706E-2,8.199847490E-2
4.893898963E0,-7.061602175E-2,8.611163497E-2,1.724065393E-1
4.903895271E0,-1.054353416E-1,1.636915207E-1,2.359365225E-1
4.913900809E0,-1.176526472E-1,1.398677826E-1,2.420451641E-1
4.923898732E0,-1.286482215E-1,1.539176852E-1,1.846238375E-1
4.933860809E0,-1.054353416E-1,1.991217136E-1,1.125417352E-1
4.943897732E0,-5.290093273E-2,1.545285434E-1,3.618358448E-2
4.953896809E0,2.076940611E-3,3.052290156E-2,-2.123774961E-2
4.963903270E0,2.345722355E-2,-5.011130869E-2,-3.406592086E-2
4.973899232E0,4.422664642E-2,-8.431976289E-2,-5.666793510E-2
4.983862847E0,6.560692936E-2,-1.337998509E-1,-7.316129655E-2
4.993911501E0,6.072000414E-2,-1.832799315E-1,-6.399831921E-2
5.003907194E0,4.483751208E-2,-2.101580054E-1,-6.949610263E-2
5.013915309E0,2.712241374E-2,-1.771712899E-1,-7.377216220E-2
5.023906578E0,9.407320991E-3,-1.392976344E-1,-7.682649046E-2
5.033906886E0,-4.031712189E-3,-7.576765120E-2,-1.006502360E-1
5.043904347E0,-2.846632339E-2,9.142618626E-3,-9.637417644E-2
5.053899117E0,-6.511823833E-2,7.145087421E-2,-4.017457366E-2
5.063899270E0,-7.305948436E-2,2.258165553E-2,1.975129358E-3
5.073897347E0,-7.183775306E-2,-6.293947995E-2,3.807724454E-3
5.083904040E0,-7.977900654E-2,-1.612887830E-1,5.029455759E-3
5.093900424E0,-9.566149861E-2,-3.005660772E-1,6.251185201E-3
5.103917655E0,-9.932669252E-2,-4.245717227E-1,-3.223332390E-2
5.113902617E0,-5.900958180E-2,-4.300695062E-1,-1.134784073E-1
5.123897963E0,-1.441642176E-2,-3.744807541E-1,-1.806735694E-1
5.133896193E0,1.429424621E-2,-3.402723074E-1,-2.319862545E-1
5.143896693E0,3.628539294E-2,-3.188920319E-1,-2.778011560E-1
5.153899540E0,7.049384713E-2,-2.938465476E-1,-2.997922897E-1
5.163903232E0,9.431759268E-2,-2.895704806E-1,-3.181182444E-1
5.173900847E0,8.820894361E-2,-2.865161598E-1,-3.065118194E-1
5.183867463E0,6.072000414E-2,-2.578054965E-1,-2.472578883E-1
5.193907347E0,3.298670053E-3,-2.009950280E-1,-1.678453982E-1
5.203898847E0,-5.290093273E-2,-1.435736865E-1,-7.804822177E-2
5.213899116E0,-1.091005355E-1,-1.429628283E-1,-1.207477134E-2
5.223897540E0,-1.439198554E-1,-2.052710801E-1,1.541416440E-2
5.233906039E0,-1.292590946E-1,-2.553620338E-1,2.518801019E-2
5.243912386E0,-9.749409556E-2,-2.926248014E-1,-1.268563699E-2
5.253905039E0,-7.916814089E-2,-3.188920319E-1,-9.393071383E-2
5.263905655E0,-4.862487316E-2,-3.298875988E-1,-1.666236669E-1
5.273899847E0,-1.502728742E-2,-3.757025003E-1,-1.941126138E-1
5.283900693E0,-5.253443494E-3,-4.349564314E-1,-1.757866591E-1
5.293909039E0,-5.864309147E-3,-4.557258487E-1,-1.330260932E-1
5.303901001E0,-1.808161288E-2,-4.141870141E-1,-5.727879703E-2
5.313904424E0,-6.084217876E-2,-3.219463527E-1,5.389867350E-2
5.323896770E0,-2.428800315E-1,5.068145320E-2,3.055751622E-1
5.333902193E0,-3.290120363E-1,1.636915207E-1,3.739920557E-1
5.343896347E0,-3.607770205E-1,1.643023938E-1,3.342858255E-1
5.353908424E0,-2.807536721E-1,9.832894802E-2,1.748500019E-1
5.363906116E0,-1.750739813E-1,-1.895718277E-2,-2.184861526E-2
5.373903539E0,-1.103222668E-1,-1.350215822E-1,-1.727323234E-1
5.383900578E0,-6.939429045E-2,-1.515149474E-1,-2.380949110E-1
5.393891616E0,-2.785545774E-2,-1.063109189E-1,-2.393166423E-1
5.403864309E0,1.429424621E-2,-1.337998509E-1,-2.173254937E-1
5.413870347E0,2.956587635E-2,-1.851125360E-1,-1.880039573E-1
5.423863078E0,6.352996454E-3,-1.936646402E-1,-1.379130036E-1
5.433879155E0,-4.129449278E-2,-1.735060960E-1,-7.865908742E-2
5.443870578E0,-8.405505866E-2,-1.851125360E-1,-1.879428886E-2
5.453907078E0,-1.317025572E-1,-2.028276324E-1,3.435098752E-2
5.463904578E0,-1.628566831E-1,-2.223753184E-1,5.023348331E-2
5.473899385E0,-1.695761979E-1,-2.675793469E-1,2.885320038E-2
5.483867193E0,-1.372003406E-1,-3.256115317E-1,-2.856813371E-2
5.493904847E0,-6.328564137E-2,-3.860872090E-1,-1.348586828E-1
5.503896039E0,-2.113593929E-2,-4.154087305E-1,-2.307645231E-1
5.513899885E0,-5.864309147E-3,-4.215173721E-1,-2.723033726E-1
5.523896924E0,2.162462659E-2,-4.703865945E-1,-2.949053645E-1
5.533914385E0,5.155702680E-2,-5.436903834E-1,-3.101769984E-1
5.543879385E0,6.866125017E-2,-5.473555923E-1,-2.875750065E-1
5.553899078E0,7.660250366E-2,-4.734409153E-1,-2.356514484E-1
5.563903616E0,7.538077235E-2,-3.689829707E-1,-1.660128087E-1
5.573896385E0,3.689625859E-2,-2.932356894E-1,-8.293513954E-2
5.583903308E0,-3.274238110E-2,-2.626924217E-1,-4.133523442E-3
5.594034578E0,-9.566149861E-2,-2.907922268E-1,4.962261766E-2
5.603883847E0,-1.390329301E-1,-3.921958506E-1,6.550510973E-2
5.613873270E0,-1.628566831E-1,-5.100928545E-1,4.779002443E-2
5.623864347E0,-1.720196605E-1,-5.809531808E-1,2.152281627E-2
5.633869232E0,-1.659110039E-1,-6.072204113E-1,2.030108497E-2
5.643870655E0,-1.378111988E-1,-4.887125492E-1,8.993972093E-2
5.653864539E0,-6.695083529E-2,-5.021516085E-1,1.058222204E-1
5.663873539E0,6.963862106E-3,-5.406360626E-1,7.894414663E-2
5.673864385E0,1.059240326E-1,-5.247535706E-1,3.984877467E-2
5.683897231E0,2.311514020E-1,-4.221282601E-1,2.518801019E-2
5.693900270E0,3.747047484E-1,-2.284839600E-1,3.740531579E-2
5.703900001E0,5.261993408E-1,-6.739877164E-3,8.383107185E-2
5.713895539E0,7.528303266E-1,1.704110354E-1,2.713667154E-1
5.723897501E0,8.725599647E-1,1.233744174E-1,4.778391719E-1
5.733901731E0,8.548448682E-1,1.402954012E-2,5.450342894E-1
5.743906693E0,7.992560863E-1,-1.032565832E-1,5.041063428E-1
5.753898847E0,7.167893052E-1,-2.651358843E-1,4.185852408E-1
5.763907847E0,6.062226892E-1,-4.532823861E-1,3.269554377E-1
5.773901578E0,4.919908345E-1,-7.055696845E-1,2.829731405E-1
5.783898885E0,4.602258801E-1,-8.986030817E-1,2.964121699E-1
5.793894885E0,4.034154117E-1,-6.768590212E-1,3.190141916E-1
5.803868924E0,3.313333094E-1,-2.761314511E-1,3.507791758E-1
5.813906962E0,2.873510122E-1,-8.676322550E-2,3.947614729E-1
5.823899116E0,2.671924531E-1,-7.760024071E-2,3.978158236E-1
5.833900847E0,2.855184078E-1,2.930117026E-2,3.458922803E-1
5.843905193E0,4.388455749E-1,3.396207094E-1,2.890818119E-1
5.853896770E0,5.665164590E-1,4.611828923E-1,2.799188197E-1
5.863906078E0,5.194798112E-1,4.153679907E-1,3.245119750E-1
5.873903424E0,4.467868209E-1,4.049832821E-1,4.124765694E-1
5.883927116E0,4.003610611E-1,4.648480713E-1,4.961651266E-1
5.893902808E0,3.435505927E-1,5.503692627E-1,5.713015199E-1
5.903896231E0,2.751336992E-1,4.196440578E-1,6.171163917E-1
5.913873385E0,2.299296558E-1,9.832894802E-2,5.865731239E-1
5.923863539E0,2.225992829E-1,-1.130304337E-1,5.077715516E-1
5.933866001E0,2.623055279E-1,-1.081435084E-1,4.210287035E-1
5.943909424E0,3.258355260E-1,-4.522438720E-2,3.697160184E-1
5.953863654E0,3.704286814E-1,-6.660467386E-2,3.410053551E-1
5.963861693E0,3.612656891E-1,-1.735060960E-1,3.196250498E-1
5.973896116E0,2.195449620E-1,-3.274441361E-1,2.518190145E-1
5.983936616E0,1.364672929E-1,-3.366071284E-1,2.023389339E-1
5.993935154E0,5.949827284E-2,-3.341636658E-1,1.736282706E-1
6.003925924E0,-1.441642176E-2,-3.335527778E-1,1.998954713E-1
6.013940500E0,-1.860695630E-1,-2.865161598E-1,2.903035283E-1
6.023940231E0,-6.778160334E-1,-2.584163547E-1,3.739920557E-1
6.033976347E0,-6.594901085E-1,-2.791857719E-1,4.466850460E-1
6.043887808E0,-3.571118414E-1,-2.339817584E-1,5.163236260E-1
6.053884154E0,-2.233323455E-1,-2.168775201E-1,4.705087841E-1
6.063935231E0,-8.161159605E-2,-2.162666619E-1,3.758246601E-1
6.073924885E0,6.072000414E-2,-2.510859668E-1,3.654399514E-1
6.083955808E0,2.018298656E-1,-2.706336677E-1,4.582914710E-1
6.093888154E0,3.123964667E-1,-3.304984570E-1,5.731341243E-1
6.103886193E0,3.099530041E-1,-4.050240219E-1,6.220033169E-1
6.114082616E0,2.238210142E-1,-4.349564314E-1,6.329988837E-1
6.123956500E0,1.370781511E-1,-4.221282601E-1,6.494922638E-1
6.133883423E0,2.040289529E-2,-4.746626616E-1,6.891984940E-1
6.143879385E0,-8.405505866E-2,-5.528534055E-1,7.698327303E-1
6.153865962E0,-1.145983189E-1,-5.314731002E-1,8.272540569E-1
6.163862962E0,-8.955284953E-2,-4.257934391E-1,8.413039446E-1
6.173945231E0,-6.267477572E-2,-2.449773252E-1,8.920057416E-1
6.183898654E0,-4.557054862E-2,-4.705698416E-2,9.891333580E-1
6.193873347E0,-2.968805283E-2,9.832894802E-2,1.078319669E0
6.203915385E0,-3.579670563E-2,1.960673779E-1,1.166284323E0
6.213867731E0,-9.382890165E-2,3.414533138E-1,1.272574902E0
6.223901885E0,-2.160019577E-1,5.576996207E-1,1.361150384E0
6.233903923E0,-3.632204831E-1,7.446243763E-1,1.446671486E0
6.243875385E0,-5.110498667E-1,9.107797742E-1,1.607939839E0
6.253867962E0,-6.338337660E-1,1.042726636E0,1.809525371E0
6.263893808E0,-6.796486378E-1,1.090984941E0,1.897490025E0
6.273868154E0,-6.576575041E-1,1.003631234E0,1.884661794E0
6.283870770E0,-5.751906633E-1,8.331998587E-1,1.796086431E0
6.293910385E0,-4.145331681E-1,3.035796583E-1,1.321444035E0
6.303903000E0,-4.847826660E-1,1.844609380E-1,1.190718889E0
6.314223000E0,-5.367062092E-1,1.661349833E-1,1.136962771E0
6.323861885E0,-4.939456582E-1,2.107281387E-1,1.094202280E0
6.333907385E0,-4.157548845E-1,2.925840914E-1,1.055717707E0
6.343862500E0,-3.308446109E-1,2.986927330E-1,9.952419400E-1
6.353862577E0,-2.471560836E-1,2.314975560E-1,9.237707853E-1
6.363868154E0,-1.769065857E-1,2.119498700E-1,8.187019229E-1
6.373867462E0,-1.628566831E-1,2.131716013E-1,7.020266652E-1
6.383872577E0,-2.147802263E-1,1.001615375E-1,6.433836222E-1
6.393867693E0,-2.691472173E-1,-9.898053110E-2,7.240177989E-1
6.403903231E0,-3.192381859E-1,-2.962900102E-1,9.152186513E-1
6.413906731E0,-3.815464377E-1,-4.245717227E-1,1.115582466E0
6.423864692E0,-4.511850774E-1,-4.575584233E-1,1.289679050E0
6.433872962E0,-5.171585083E-1,-4.807713032E-1,1.356874228E0
6.443900846E0,-5.782450438E-1,-5.107036829E-1,1.325109243E0
6.453869654E0,-6.222273111E-1,-5.076493621E-1,1.290289998E0
6.463873654E0,-6.350554824E-1,-4.606127441E-1,1.249972820E0
6.473901539E0,-5.880188346E-1,-4.288477600E-1,1.207212329E0
6.483865385E0,-5.489234924E-1,-4.844365120E-1,1.251194596E0
6.493872577E0,-5.519778132E-1,-5.491881967E-1,1.391082764E0
6.503897962E0,-6.026796103E-1,-5.449121594E-1,1.551129460E0
6.513909346E0,-6.918659806E-1,-5.192558169E-1,1.661696076E0
6.523902269E0,-7.462329865E-1,-5.491881967E-1,1.725226045E0
6.533908000E0,-7.437894940E-1,-5.986682773E-1,1.747828007E0
6.543903539E0,-7.572285533E-1,-5.931704640E-1,1.705678344E0
6.553875885E0,-7.993782163E-1,-5.449121594E-1,1.656198263E0
6.563951154E0,-8.299214840E-1,-4.826039076E-1,1.628098488E0
6.573863846E0,-8.903971314E-1,-3.573765457E-1,1.595111728E0
6.583869269E0,-9.881355762E-1,-2.272622287E-1,1.540744662E0
6.593920539E0,-1.057163358E0,-1.954972446E-1,1.538301229E0
6.603864500E0,-1.079765439E0,-2.431447357E-1,1.560292363E0
6.613909385E0,-1.033339620E0,-3.414940238E-1,1.331217885E0
6.623906039E0,-6.820921302E-1,-3.628743291E-1,1.154677868E0
6.633905038E0,-4.743979573E-1,-3.628743291E-1,9.927985072E-1
6.643982923E0,-3.192381859E-1,-3.402723074E-1,8.736798167E-1
6.653907000E0,-2.324953228E-1,-3.127833605E-1,8.803993464E-1
6.663912346E0,-2.043955177E-1,-2.376469374E-1,9.720290899E-1
6.673869846E0,-2.526538670E-1,-6.599380821E-2,1.064880729E0
6.684169692E0,-3.919311464E-1,1.551394016E-1,1.099089146E0
6.693936962E0,-5.477017760E-1,2.913623452E-1,1.125967264E0
6.703903846E0,-6.417750120E-1,2.620408237E-1,1.169338703E0
6.713984308E0,-6.546031833E-1,1.771305501E-1,1.171782136E0
6.723870385E0,-5.861862898E-1,1.319265366E-1,1.136962771E0
6.734051462E0,-5.055520535E-1,1.093245149E-1,1.092980504E0
6.743937231E0,-4.469090104E-1,3.418809548E-2,1.053885102E0
6.753866577E0,-4.133114219E-1,-1.215825379E-1,1.048998237E0
6.763869154E0,-4.542393982E-1,-2.504751086E-1,1.050830841E0
6.773865731E0,-5.287649632E-1,-3.030095398E-1,1.089926124E0
6.783864461E0,-5.623625517E-1,-3.231680691E-1,1.169338703E0
6.793869885E0,-5.379279256E-1,-2.602489591E-1,1.304950714E0
6.803908769E0,-4.884478450E-1,-1.173064858E-1,1.402689219E0
6.814069692E0,-4.206418097E-1,1.812234521E-3,1.435675859E0
6.823915115E0,-3.791029751E-1,1.769473031E-2,1.394137025E0
6.833910192E0,-3.919311464E-1,-5.805255845E-2,1.308005095E0
6.843912692E0,-4.212526679E-1,-2.028276324E-1,1.301896453E0
6.853901692E0,-4.792848825E-1,-3.298875988E-1,1.336104870E0
6.863882000E0,-4.847826660E-1,-4.386216104E-1,1.317778945E0
6.873867769E0,-4.359134436E-1,-5.174232125E-1,1.276850939E0
6.883874538E0,-3.894876838E-1,-4.630562067E-1,1.279294372E0
6.893865692E0,-4.065919220E-1,-2.987334728E-1,1.233479500E0
6.903870077E0,-3.846007586E-1,-1.912211925E-1,1.174836397E0
6.913868500E0,-3.064100146E-1,-2.254296392E-1,1.160175681E0
6.923909461E0,-2.355496436E-1,-2.816292346E-1,1.125967264E0
6.934357192E0,-8.527678996E-2,-2.773531675E-1,9.604226947E-1
6.943910538E0,-7.489208132E-2,-3.579874039E-1,9.683639407E-1
6.953890346E0,-1.854586899E-1,-3.702047169E-1,9.793595076E-1
6.963884654E0,-3.473379910E-1,-3.097290397E-1,9.897441864E-1
6.973911807E0,-4.878369868E-1,-2.932356894E-1,1.039224386E0
6.983911538E0,-5.305975080E-1,-3.158376813E-1,1.219429612E0
6.993872269E0,-4.994434416E-1,-2.889596224E-1,1.350765586E0
7.003863846E0,-4.676784277E-1,-2.926248014E-1,1.299452901E0
7.013873038E0,-4.218635559E-1,-4.300695062E-1,1.243253350E0
7.023866192E0,-3.589444160E-1,-5.821748972E-1,1.230425119E0
7.033874307E0,-3.021339476E-1,-5.748445392E-1,1.182777643E0
7.043864615E0,-2.630385756E-1,-4.990972579E-1,1.159564853E0
7.053867000E0,-2.398256958E-1,-4.954320788E-1,1.187664628E0
7.064443884E0,-2.337170541E-1,-5.045950413E-1,1.110084772E0
7.073864192E0,-2.263866663E-1,-4.270151556E-1,9.695856571E-1
7.083868692E0,-2.660928965E-1,-2.883487642E-1,8.150367737E-1
7.093863615E0,-3.302337527E-1,-1.893885881E-1,6.275011301E-1
7.103864230E0,-3.369532824E-1,-2.235970497E-1,5.126584768E-1
7.113903346E0,-2.703689635E-1,-3.744807541E-1,5.291517973E-1
7.123898077E0,-2.013411969E-1,-4.288477600E-1,5.230431557E-1
7.133916461E0,-1.280373633E-1,-3.268332779E-1,5.456451774E-1
7.143861577E0,-8.222246170E-2,-1.765604168E-1,5.700798035E-1
7.153899307E0,-9.077457339E-2,-1.313563883E-1,5.407582521E-1
7.163868115E0,-1.310916841E-1,-2.920139432E-1,5.755775571E-1
7.173865269E0,-2.300518602E-1,-4.990972579E-1,6.665964723E-1
7.183866307E0,-3.760486543E-1,-5.821748972E-1,7.698327303E-1
7.193863923E0,-4.908913076E-1,-6.139398813E-1,9.329337478E-1
7.203939192E0,-5.623625517E-1,-6.371527910E-1,1.075876236E0
7.213951423E0,-6.252816319E-1,-5.968356729E-1,1.107641220E0
7.223922000E0,-6.778160334E-1,-4.862690866E-1,1.031893969E0
7.233942461E0,-6.924768090E-1,-4.569475651E-1,9.152186513E-1
7.243890730E0,-6.399424076E-1,-5.436903834E-1,7.692218423E-1
7.253902115E0,-5.183802247E-1,-5.711793303E-1,5.804644823E-1
7.263987230E0,-1.885130256E-1,-4.789387286E-1,2.273844033E-1
7.273942307E0,-8.710938692E-2,-4.355672896E-1,5.939646438E-2
7.283891038E0,-5.045747012E-2,-3.799785376E-1,-1.757255942E-2
7.293931884E0,-7.061602175E-2,-2.119906098E-1,8.260934055E-2
7.303886615E0,-1.158200502E-1,-2.567670122E-2,2.255518138E-1
7.313889730E0,-1.536937058E-1,-7.350742817E-3,3.501683176E-1
7.323945346E0,-1.469741762E-1,-8.248716593E-2,4.717305005E-1
7.333917769E0,-6.328564137E-2,-1.295237988E-1,5.676363111E-1
7.343882730E0,6.499606371E-2,-1.362433136E-1,5.456451774E-1
7.353882153E0,1.798387170E-1,-1.050891876E-1,3.538335264E-1
7.363891115E0,2.787988782E-1,-5.927428603E-2,8.932885528E-2
7.373884269E0,3.844785690E-1,4.866562784E-3,-8.293513954E-2
7.384190307E0,4.247956872E-1,1.215418130E-1,-1.996103972E-1
7.393909807E0,4.009719491E-1,2.412714064E-1,-2.551991343E-1
7.403941384E0,3.759264648E-1,3.121317625E-1,-2.026647180E-1
7.414114192E0,3.185051382E-1,2.907514870E-1,-1.128675416E-1
7.423894884E0,2.623055279E-1,1.783522815E-1,1.480329875E-2
7.433914999E0,2.452012897E-1,8.366817236E-2,2.194431573E-1
7.443934307E0,2.555859983E-1,3.052290156E-2,4.039244652E-1
7.453935576E0,2.952922583E-1,-1.590285636E-2,4.961651266E-1
7.463943076E0,3.484375179E-1,-3.911573440E-2,5.340387225E-1
7.473903769E0,3.582113683E-1,-2.463821322E-3,4.705087841E-1
7.483923499E0,2.879618704E-1,5.373578146E-2,2.872492075E-1
7.493879461E0,1.731192023E-1,6.106616184E-2,6.733770669E-2
7.503907884E0,1.199739352E-1,8.488990366E-2,-4.261803254E-2
7.513947076E0,1.218065247E-1,2.088955492E-1,-4.872668535E-2
7.523931922E0,1.315803677E-1,3.445076346E-1,-5.727879703E-2
